start,end,group
6345,6654.95642,Scenario Improved 3
6345,6845.305212,Scenario Improved 3
6345,6527.021257,Scenario Improved 3
6345,6683.300018,Scenario Improved 3
6345,6821.540281,Scenario Improved 3
6345,6687.821082,Scenario Improved 3
6345,6769.45052,Scenario Improved 3
6345,6469.313949,Scenario Improved 3
6345,6679.728129,Scenario Improved 3
6345,6812.958989,Scenario Improved 3
6345,6784.344488,Scenario Improved 3
6345,6839.121071,Scenario Improved 3
6345,6678.472611,Scenario Improved 3
6345,6896.194923,Scenario Improved 3
6345,6811.166913,Scenario Improved 3
6345,6903.793182,Scenario Improved 3
6345,6628.512546,Scenario Improved 3
6345,6784.696868,Scenario Improved 3
6345,6904.251993,Scenario Improved 3
6345,6536.723934,Scenario Improved 3
6345,7029.035546,Scenario Improved 3
6345,6940.184986,Scenario Improved 3
6345,6574.903955,Scenario Improved 3
6345,6622.596277,Scenario Improved 3
6345,6610.118471,Scenario Improved 3
6345,6520.488283,Scenario Improved 3
6345,6895.370268,Scenario Improved 3
6345,6742.33705,Scenario Improved 3
6345,6616.2607,Scenario Improved 3
6345,6679.631207,Scenario Improved 3
6345,6936.088046,Scenario Improved 3
6345,6677.437343,Scenario Improved 3
6345,6610.33914,Scenario Improved 3
6345,6907.32767,Scenario Improved 3
6345,6747.503038,Scenario Improved 3
6345,6834.685148,Scenario Improved 3
6345,6725.819378,Scenario Improved 3
6345,6701.900182,Scenario Improved 3
6345,6844.319778,Scenario Improved 3
6345,6912.052797,Scenario Improved 3
6345,6823.882194,Scenario Improved 3
6345,6823.833688,Scenario Improved 3
6345,6785.644796,Scenario Improved 3
6345,6756.560204,Scenario Improved 3
6345,6805.558198,Scenario Improved 3
6345,6737.622679,Scenario Improved 3
6345,6727.003259,Scenario Improved 3
6345,6743.378583,Scenario Improved 3
6345,6625.081416,Scenario Improved 3
6345,6867.906644,Scenario Improved 3
6345,6684.473642,Scenario Improved 3
6345,6840.242459,Scenario Improved 3
6345,6834.308663,Scenario Improved 3
6345,6836.119912,Scenario Improved 3
6345,6811.360922,Scenario Improved 3
6345,6796.35083,Scenario Improved 3
6345,6590.954709,Scenario Improved 3
6345,6742.416009,Scenario Improved 3
6345,6749.010036,Scenario Improved 3
6345,6766.263698,Scenario Improved 3
6345,6905.270114,Scenario Improved 3
6345,6712.898447,Scenario Improved 3
6345,6785.063904,Scenario Improved 3
6345,6923.882258,Scenario Improved 3
6345,6869.960762,Scenario Improved 3
6345,6771.670427,Scenario Improved 3
6345,6774.301446,Scenario Improved 3
6345,6691.013076,Scenario Improved 3
6345,6760.797598,Scenario Improved 3
6345,6650.144189,Scenario Improved 3
6345,6864.363032,Scenario Improved 3
6345,6759.829133,Scenario Improved 3
6345,6782.1094,Scenario Improved 3
6345,6890.587693,Scenario Improved 3
6345,6683.79066,Scenario Improved 3
6345,6598.15995,Scenario Improved 3
6345,6883.70866,Scenario Improved 3
6345,6768.40436,Scenario Improved 3
6345,6897.88064,Scenario Improved 3
6345,6882.32893,Scenario Improved 3
6345,6747.88543,Scenario Improved 3
6345,6713.28457,Scenario Improved 3
6345,6777.63032,Scenario Improved 3
6345,6800.72621,Scenario Improved 3
6345,6830.6568,Scenario Improved 3
6345,6812.81645,Scenario Improved 3
6345,6759.25081,Scenario Improved 3
6345,6821.96172,Scenario Improved 3
6345,6815.92741,Scenario Improved 3
6345,6734.34954,Scenario Improved 3
6345,6657.55944,Scenario Improved 3
6345,6712.08467,Scenario Improved 3
6345,6794.63991,Scenario Improved 3
6345,6794.51795,Scenario Improved 3
6345,6591.1237,Scenario Improved 3
6345,6748.46912,Scenario Improved 3
6345,6574.93095,Scenario Improved 3
6345,6867.9988,Scenario Improved 3
6345,6727.6192,Scenario Improved 3
6345,6859.18107,Scenario Improved 3
6345,6733.4835,Scenario Improved 3
6345,6760.23441,Scenario Improved 3
6345,6674.04085,Scenario Improved 3
6345,6884.87425,Scenario Improved 3
6345,6782.18177,Scenario Improved 3
6345,6947.16547,Scenario Improved 3
6345,6622.57577,Scenario Improved 3
6345,6574.08782,Scenario Improved 3
6345,6568.6185,Scenario Improved 3
6345,6879.03119,Scenario Improved 3
6345,6929.28448,Scenario Improved 3
6345,6712.03766,Scenario Improved 3
6345,6662.98178,Scenario Improved 3
6345,6609.0996,Scenario Improved 3
6345,6537.10083,Scenario Improved 3
6345,6666.1544,Scenario Improved 3
6345,6766.90546,Scenario Improved 3
6345,6754.9388,Scenario Improved 3
6345,6824.33337,Scenario Improved 3
6345,6737.59144,Scenario Improved 3
6345,6848.75288,Scenario Improved 3
6345,6716.9915,Scenario Improved 3
6345,6690.90068,Scenario Improved 3
6345,6699.75264,Scenario Improved 3
6345,6784.51178,Scenario Improved 3
6345,6966.03626,Scenario Improved 3
6345,6891.76485,Scenario Improved 3
6345,6752.71836,Scenario Improved 3
6345,6790.42521,Scenario Improved 3
6345,6835.34709,Scenario Improved 3
6345,6801.20111,Scenario Improved 3
6345,6670.26526,Scenario Improved 3
6345,6766.18161,Scenario Improved 3
6345,6789.83894,Scenario Improved 3
6345,6792.07265,Scenario Improved 3
6345,6708.31919,Scenario Improved 3
6345,6829.20321,Scenario Improved 3
6345,6624.82581,Scenario Improved 3
6345,6769.24578,Scenario Improved 3
6345,6901.02377,Scenario Improved 3
6345,6827.61092,Scenario Improved 3
6345,6943.69902,Scenario Improved 3
6345,6731.28751,Scenario Improved 3
6345,6720.2564,Scenario Improved 3
6345,6812.99647,Scenario Improved 3
6345,6886.08174,Scenario Improved 3
6345,6877.18884,Scenario Improved 3
6345,7051.56887,Scenario Improved 3
6345,6753.48196,Scenario Improved 3
6345,6881.57324,Scenario Improved 3
6345,6694.49775,Scenario Improved 3
6345,6707.70812,Scenario Improved 3
6345,6849.42337,Scenario Improved 3
6345,6907.78004,Scenario Improved 3
6345,6605.7332,Scenario Improved 3
6345,6661.17414,Scenario Improved 3
6345,6691.41135,Scenario Improved 3
6345,6644.58664,Scenario Improved 3
6345,6739.86415,Scenario Improved 3
6345,6838.07943,Scenario Improved 3
6345,6893.50946,Scenario Improved 3
6345,6763.87607,Scenario Improved 3
6345,6898.55864,Scenario Improved 3
6345,6928.08971,Scenario Improved 3
6345,6709.46328,Scenario Improved 3
6345,6735.14693,Scenario Improved 3
6345,6818.01047,Scenario Improved 3
6345,6794.1876,Scenario Improved 3
6345,6852.21037,Scenario Improved 3
6345,6760.94217,Scenario Improved 3
6345,6776.08484,Scenario Improved 3
6345,6730.58671,Scenario Improved 3
6345,6815.74876,Scenario Improved 3
6345,6820.84593,Scenario Improved 3
6345,6719.16891,Scenario Improved 3
6345,6760.4393,Scenario Improved 3
6345,6840.14323,Scenario Improved 3
6345,6710.94383,Scenario Improved 3
6345,6876.08146,Scenario Improved 3
6345,6715.7317,Scenario Improved 3
6345,6740.50747,Scenario Improved 3
6345,6913.39166,Scenario Improved 3
6345,6642.5516,Scenario Improved 3
6345,6855.90159,Scenario Improved 3
6345,6944.73753,Scenario Improved 3
6345,6788.67229,Scenario Improved 3
6345,6717.85337,Scenario Improved 3
6345,6745.99111,Scenario Improved 3
6345,6788.05249,Scenario Improved 3
6345,6521.11274,Scenario Improved 3
6345,6821.91996,Scenario Improved 3
6345,6773.44672,Scenario Improved 3
