start,end,group
9450,9889.43606,Scenario Improved 1
9450,9839.397755,Scenario Improved 1
9450,9919.4324,Scenario Improved 1
9450,9795.18669,Scenario Improved 1
9450,9762.962941,Scenario Improved 1
9450,9867.396894,Scenario Improved 1
9450,9812.183813,Scenario Improved 1
9450,9883.320669,Scenario Improved 1
9450,9945.56557,Scenario Improved 1
9450,9818.35181,Scenario Improved 1
9450,9934.942912,Scenario Improved 1
9450,9981.282208,Scenario Improved 1
9450,9817.599137,Scenario Improved 1
9450,9762.553959,Scenario Improved 1
9450,9906.681169,Scenario Improved 1
9450,9760.084955,Scenario Improved 1
9450,9885.151686,Scenario Improved 1
9450,9692.804287,Scenario Improved 1
9450,9902.089054,Scenario Improved 1
9450,9881.264489,Scenario Improved 1
9450,10009.82102,Scenario Improved 1
9450,9877.99805,Scenario Improved 1
9450,9806.190145,Scenario Improved 1
9450,9795.183657,Scenario Improved 1
9450,9790.622417,Scenario Improved 1
9450,9746.941696,Scenario Improved 1
9450,9601.869381,Scenario Improved 1
9450,9918.194173,Scenario Improved 1
9450,9858.814566,Scenario Improved 1
9450,9836.851512,Scenario Improved 1
9450,9996.531063,Scenario Improved 1
9450,9965.014509,Scenario Improved 1
9450,9865.832906,Scenario Improved 1
9450,9666.46348,Scenario Improved 1
9450,9815.474038,Scenario Improved 1
9450,9832.866668,Scenario Improved 1
9450,9695.193159,Scenario Improved 1
9450,9879.283392,Scenario Improved 1
9450,9944.364092,Scenario Improved 1
9450,9989.764558,Scenario Improved 1
9450,9823.615944,Scenario Improved 1
9450,9881.423084,Scenario Improved 1
9450,9869.148232,Scenario Improved 1
9450,9943.184301,Scenario Improved 1
9450,9895.932498,Scenario Improved 1
9450,9833.324751,Scenario Improved 1
9450,9883.341254,Scenario Improved 1
9450,9770.960157,Scenario Improved 1
9450,9750.932748,Scenario Improved 1
9450,9869.44343,Scenario Improved 1
9450,9732.638175,Scenario Improved 1
9450,9849.203642,Scenario Improved 1
9450,9942.648279,Scenario Improved 1
9450,9923.376523,Scenario Improved 1
9450,9599.758148,Scenario Improved 1
9450,9930.032626,Scenario Improved 1
9450,9715.31803,Scenario Improved 1
9450,9732.846181,Scenario Improved 1
9450,9862.487472,Scenario Improved 1
9450,9749.203204,Scenario Improved 1
9450,9752.400975,Scenario Improved 1
9450,9982.880897,Scenario Improved 1
9450,9794.758897,Scenario Improved 1
9450,9931.344937,Scenario Improved 1
9450,9979.350628,Scenario Improved 1
9450,9795.191472,Scenario Improved 1
9450,9920.713167,Scenario Improved 1
9450,9765.655057,Scenario Improved 1
9450,9917.551806,Scenario Improved 1
9450,9791.088728,Scenario Improved 1
9450,9903.114615,Scenario Improved 1
9450,9889.228899,Scenario Improved 1
9450,9916.602888,Scenario Improved 1
9450,9775.904722,Scenario Improved 1
9450,9863.914267,Scenario Improved 1
9450,9938.840879,Scenario Improved 1
9450,9808.64131,Scenario Improved 1
9450,9803.106657,Scenario Improved 1
9450,9814.315769,Scenario Improved 1
9450,9839.942125,Scenario Improved 1
9450,9811.714139,Scenario Improved 1
9450,9865.972154,Scenario Improved 1
9450,9853.393041,Scenario Improved 1
9450,9793.760234,Scenario Improved 1
9450,9757.264334,Scenario Improved 1
9450,9838.989262,Scenario Improved 1
9450,9946.503405,Scenario Improved 1
9450,9698.95345,Scenario Improved 1
9450,9847.962,Scenario Improved 1
9450,9847.00086,Scenario Improved 1
9450,9922.55073,Scenario Improved 1
9450,9803.976,Scenario Improved 1
9450,10029.026,Scenario Improved 1
9450,9758.98473,Scenario Improved 1
9450,9916.17327,Scenario Improved 1
9450,9821.89449,Scenario Improved 1
9450,9968.14088,Scenario Improved 1
9450,10000.44526,Scenario Improved 1
9450,10019.02035,Scenario Improved 1
9450,9647.22625,Scenario Improved 1
9450,9864.00586,Scenario Improved 1
9450,9812.02583,Scenario Improved 1
9450,9990.1746,Scenario Improved 1
9450,9977.06896,Scenario Improved 1
9450,9934.57951,Scenario Improved 1
9450,9871.85745,Scenario Improved 1
9450,9978.77332,Scenario Improved 1
9450,9880.24681,Scenario Improved 1
9450,10044.13639,Scenario Improved 1
9450,9695.22862,Scenario Improved 1
9450,9771.1952,Scenario Improved 1
9450,9923.96021,Scenario Improved 1
9450,9905.02767,Scenario Improved 1
9450,9816.54434,Scenario Improved 1
9450,10091.65393,Scenario Improved 1
9450,9910.26924,Scenario Improved 1
9450,9960.52874,Scenario Improved 1
9450,9874.23207,Scenario Improved 1
9450,9842.04857,Scenario Improved 1
9450,9987.39503,Scenario Improved 1
