start,end,group
6400,6763.42192,Current Line
6400,6709.18974,Current Line
6400,6948.709109,Scenario Improved 3
6400,6873.85174,Scenario Improved 3
6400,6743.496793,Scenario Improved 3
6400,6795.382017,Scenario Improved 3
6400,6679.467227,Scenario Improved 3
6400,6835.315235,Scenario Improved 3
6400,6707.221958,Scenario Improved 3
6400,6970.403414,Scenario Improved 3
6400,6777.189615,Scenario Improved 3
6400,6887.053574,Scenario Improved 3
6400,6917.793072,Scenario Improved 3
6400,6693.652538,Scenario Improved 3
6400,6829.325444,Scenario Improved 3
6400,6890.633263,Scenario Improved 3
6400,6642.511424,Scenario Improved 3
6400,6757.411085,Scenario Improved 3
6400,6953.718904,Scenario Improved 3
6400,6843.979105,Scenario Improved 3
6400,6795.244459,Scenario Improved 3
6400,6754.948776,Scenario Improved 3
6400,6609.16432,Scenario Improved 3
6400,6810.633887,Scenario Improved 3
6400,6618.34104,Scenario Improved 3
6400,6810.048552,Scenario Improved 3
6400,6871.301818,Scenario Improved 3
6400,6778.192069,Scenario Improved 3
6400,6739.606288,Scenario Improved 3
6400,6832.292436,Scenario Improved 3
6400,6870.733108,Scenario Improved 3
6400,6917.905385,Scenario Improved 3
6400,6767.624018,Scenario Improved 3
6400,6834.455411,Scenario Improved 3
6400,6831.853091,Scenario Improved 3
6400,6827.963131,Scenario Improved 3
6400,6850.950221,Scenario Improved 3
6400,6919.021771,Scenario Improved 3
6400,6913.300142,Scenario Improved 3
6400,6830.124313,Scenario Improved 3
6400,6864.861436,Scenario Improved 3
6400,6990.754682,Scenario Improved 3
6400,6675.209452,Scenario Improved 3
6400,6747.254167,Scenario Improved 3
6400,6873.034825,Scenario Improved 3
6400,6795.381201,Scenario Improved 3
6400,6782.409293,Scenario Improved 3
6400,6966.480628,Scenario Improved 3
6400,6749.48695,Scenario Improved 3
6400,6805.881434,Scenario Improved 3
6400,6740.728282,Scenario Improved 3
6400,6633.918727,Scenario Improved 3
6400,6766.521495,Scenario Improved 3
6400,6708.690278,Scenario Improved 3
6400,6759.379119,Scenario Improved 3
6400,6748.364347,Scenario Improved 3
6400,6852.206344,Scenario Improved 3
6400,6820.318373,Scenario Improved 3
6400,6597.318979,Scenario Improved 3
6400,6914.276285,Scenario Improved 3
6400,6748.145949,Scenario Improved 3
6400,6860.02616,Scenario Improved 3
6400,6610.160207,Scenario Improved 3
6400,6650.383395,Scenario Improved 3
6400,6763.105313,Scenario Improved 3
6400,6817.900915,Scenario Improved 3
6400,6631.209025,Scenario Improved 3
6400,6889.814501,Scenario Improved 3
6400,6686.367818,Scenario Improved 3
6400,6765.804251,Scenario Improved 3
6400,6708.793387,Scenario Improved 3
6400,6669.356857,Scenario Improved 3
6400,6605.181354,Scenario Improved 3
6400,6999.064209,Scenario Improved 3
6400,6490.441251,Scenario Improved 3
6400,6770.49606,Scenario Improved 3
6400,6938.210524,Scenario Improved 3
6400,6862.419471,Scenario Improved 3
6400,6828.54498,Scenario Improved 3
6400,6781.116103,Scenario Improved 3
6400,6562.618711,Scenario Improved 3
6400,6794.32436,Scenario Improved 3
6400,6764.047134,Scenario Improved 3
6400,6994.491604,Scenario Improved 3
6400,6786.636338,Scenario Improved 3
6400,6637.517987,Scenario Improved 3
6400,6879.042547,Scenario Improved 3
6400,6741.341021,Scenario Improved 3
6400,6646.247194,Scenario Improved 3
6400,6744.233031,Scenario Improved 3
6400,6842.68075,Scenario Improved 3
6400,6726.416101,Scenario Improved 3
6400,6834.698236,Scenario Improved 3
6400,6832.48104,Scenario Improved 3
6400,6733.050278,Scenario Improved 3
6400,6844.077782,Scenario Improved 3
6400,6865.035126,Scenario Improved 3
6400,6992.710284,Scenario Improved 3
6400,6953.953853,Scenario Improved 3
6400,6870.882192,Scenario Improved 3
6400,7033.000455,Scenario Improved 3
6400,6777.531649,Scenario Improved 3
6400,6918.065002,Scenario Improved 3
6400,6737.73111,Scenario Improved 3
6400,6972.884773,Scenario Improved 3
6400,6807.842491,Scenario Improved 3
6400,6683.416019,Scenario Improved 3
6400,6867.807728,Scenario Improved 3
6400,6709.20123,Scenario Improved 3
6400,6802.071286,Scenario Improved 3
6400,6812.877057,Scenario Improved 3
6400,6771.227149,Scenario Improved 3
6400,6878.492744,Scenario Improved 3
6400,6839.686795,Scenario Improved 3
6400,6880.495527,Scenario Improved 3
6400,6608.071322,Scenario Improved 3
6400,6749.657694,Scenario Improved 3
6400,6814.427922,Scenario Improved 3
6400,6814.920997,Scenario Improved 3
6400,6625.25512,Scenario Improved 3
6400,6942.348592,Scenario Improved 3
6400,6881.002662,Scenario Improved 3
6400,6720.36359,Scenario Improved 3
6400,6828.150364,Scenario Improved 3
6400,6692.676581,Scenario Improved 3
6400,6730.823656,Scenario Improved 3
6400,6843.38016,Scenario Improved 3
6400,6863.650262,Scenario Improved 3
6400,7037.195661,Scenario Improved 3
6400,6952.394662,Scenario Improved 3
6400,6653.059643,Scenario Improved 3
6400,6929.167058,Scenario Improved 3
6400,6898.553045,Scenario Improved 3
6400,6854.231997,Scenario Improved 3
6400,6898.830543,Scenario Improved 3
6400,6729.085842,Scenario Improved 3
6400,6844.173679,Scenario Improved 3
6400,6861.944878,Scenario Improved 3
6400,6897.953221,Scenario Improved 3
6400,6658.44147,Scenario Improved 3
6400,7002.188179,Scenario Improved 3
6400,6617.775884,Scenario Improved 3
6400,6976.831287,Scenario Improved 3
6400,6806.432896,Scenario Improved 3
6400,6863.391757,Scenario Improved 3
6400,6723.477424,Scenario Improved 3
6400,6615.127305,Scenario Improved 3
6400,6857.323237,Scenario Improved 3
6400,6783.345404,Scenario Improved 3
6400,6768.472793,Scenario Improved 3
6400,6847.51576,Scenario Improved 3
6400,6796.46709,Scenario Improved 3
6400,7024.5429,Scenario Improved 3
6400,6902.63402,Scenario Improved 3
6400,6602.77774,Scenario Improved 3
6400,6646.2902,Scenario Improved 3
6400,6913.82617,Scenario Improved 3
6400,6845.28146,Scenario Improved 3
6400,6841.91452,Scenario Improved 3
